image_id,object_id,object,object_type,object_boundboxed,caption_id
512101751,229342,A white dog,animals,1,2
512101751,229345,a muzzle,clothing,1,1
512101751,229342,A white dog,animals,1,1
512101751,229347,a fence,scene,1,0
512101751,229346,an uncut field,scene,0,0
512101751,229343,trees,other,1,1
512101751,229345,a muzzle,clothing,1,2
512101751,229342,White dog,animals,1,3
512101751,229345,a muzzle,clothing,1,3
512101751,229346,the grass,scene,0,3
512101751,229344,a,other,0,4
512101751,229342,white dog,animals,1,4
512101751,229346,the grass,scene,0,4
512101751,229346,the grass,scene,0,2
512101751,229342,A white dog,animals,1,0
513269597,229580,a backyard,scene,1,1
513269597,229579,pine tree,other,1,4
513269597,229576,a bucket,other,1,4
513269597,229577,its mouth,bodyparts,1,0
513269597,229576,a basket,other,1,1
513269597,229575,A furry black dog,animals,1,1
513269597,229575,A furry dog,animals,1,0
513269597,229576,a bucket,other,1,2
513269597,229577,its mouth,bodyparts,1,1
513269597,229575,A black dog,animals,1,2
513269597,229575,A dog,animals,1,4
513269597,229578,green trees,other,1,0
513269597,229575,A black dog,animals,1,3
513269597,229577,its mouth,bodyparts,1,2
513269597,229576,something,other,1,0
513269597,229576,a hanging flower pot,other,1,3
514195502,229773,a blue cardigan,clothing,1,1
514195502,229772,a beige skirt,clothing,1,1
514195502,229774,a store window,other,1,1
514195502,229774,the window of a closed business,other,1,2
514195502,229771,A woman,people,1,3
514195502,229773,a blue blouse,clothing,1,3
514195502,229774,a glass door,other,1,3
514195502,229771,A woman,people,1,4
514195502,229773,a blue shirt,clothing,1,4
514195502,229774,a store window,other,1,4
514195502,229771,A woman,people,1,2
514195502,229772,a white skirt,clothing,1,2
514195502,229771,Woman,people,1,0
514195502,229772,white skirt,clothing,1,0
514195502,229773,blue top,clothing,1,0
514195502,229771,A lady,people,1,1
514195502,229775,closed signs,other,1,0
514195502,229774,a glass door,other,1,0
514222285,229778,a snowy mountain,scene,1,0
514222285,229776,A little girl,people,1,4
514222285,229782,pink,clothing,1,4
514222285,229776,A small child,people,1,2
514222285,229779,skis,other,1,2
514222285,229778,a ski hill,scene,1,2
514222285,229779,skis,other,1,3
514222285,229776,A little child,people,1,1
514222285,229776,full ski gear,other,1,1
514222285,229778,the snow,scene,1,1
514222285,229776,A small child,people,1,3
514222285,229777,a snowsuit,clothing,1,3
514222285,229777,a gray snowsuit,clothing,1,0
514222285,229776,a young girl,people,1,0
514431934,229828,Two people,people,1,1
514431934,229829,the street,scene,0,4
514431934,229827,an ambulance,vehicles,1,4
514431934,229827,an ambulance,vehicles,1,3
514431934,229828,Two people,people,1,3
514431934,229831,girl,people,1,2
514431934,229833,a bandanna,clothing,1,2
514431934,229830,a man,people,1,2
514431934,229827,An Ambulance,vehicles,1,2
514431934,229829,the street,scene,0,1
514431934,229827,A red ambulance,vehicles,1,0
514431934,229829,the street,scene,0,0
514431934,229827,an ambulance,vehicles,1,1
514431934,229832,Seattle,other,0,1
514431934,229828,two people,people,1,0
514461900,229842,Many people,people,1,0
514461900,229842,Asian,people,1,0
514461900,229843,a train station,scene,0,0
514461900,229845,line,other,0,4
514461900,0,who,notvisual,0,0
514461900,229844,a train,vehicles/scene,0,4
514461900,229842,Asian people,people,1,3
514461900,229847,something,other,0,2
514461900,229843,an airport,scene,0,2
514461900,229844,the next train,vehicles/scene,0,0
514461900,229842,People,people,1,4
514461900,229848,the arrival of transportation,vehicles,0,3
514461900,229842,A group of travelers,people,1,2
514461900,229844,a train,vehicles/scene,0,1
514461900,229845,line,other,0,1
514461900,229849,bags,clothing,1,1
514461900,229842,A group of people,people,1,1
514461900,229845,line,other,0,0
514990193,229921,an old couch,other,1,2
514990193,229920,A woman,people,1,0
514990193,229922,the grass,scene,1,2
514990193,229920,A woman,people,1,2
514990193,229922,a grassy yard,scene,1,0
514990193,229923,a residential neighborhood,scene,0,0
514990193,0,it,notvisual,0,1
514990193,229926,light brown hair,bodyparts,1,1
514990193,229925,jeans,clothing,1,1
514990193,0,There,notvisual,0,1
514990193,229921,a couch,other,1,1
514990193,229920,a girl,people,1,1
514990193,229922,grass,scene,1,1
514990193,229921,a striped couch,other,1,0
514990193,229921,couch,other,1,3
514990193,229920,Girl,people,1,3
514990193,229920,A woman,people,1,4
514990193,229921,a sofa,other,1,4
514990193,229922,a yard,scene,1,4
514990193,229922,suburban lawn,scene,1,3
517054016,230289,makeup,bodyparts,1,1
517054016,230288,the phone,other,1,2
517054016,230287,the mirror,other,1,4
517054016,230289,her makeup,bodyparts,1,4
517054016,230286,A woman,people,1,4
517054016,230287,the mirror,other,1,3
517054016,230289,makeup,bodyparts,1,3
517054016,230288,the phone,other,1,3
517054016,230286,A young woman,people,1,3
517054016,230290,frosted brown hair,bodyparts,1,0
517054016,230286,A young woman,people,1,0
517054016,230286,Woman,people,1,2
517054016,0,she,notvisual,0,1
517054016,230287,the mirror,other,1,1
517054016,230286,A girl,people,1,1
517054016,230288,her cellphone,other,1,0
517054016,230291,someone,people,0,0
517054016,230289,makeup,bodyparts,1,2
517054016,230289,lipstick,bodyparts,1,0
517054016,230288,the phone,other,1,1
517214008,230361,hamburgers,other,1,1
517214008,230362,hotdogs,other,1,1
517214008,230360,a park,scene,0,1
517214008,230364,a sunny day,scene,0,1
517214008,230363,a blue shirt flipping burgers,other,1,2
517214008,230358,Guy,people,1,2
517214008,230358,a man,people,1,3
517214008,230361,hamburgers,other,1,4
517214008,230359,an outdoor grill,other,1,2
517214008,230358,A man,people,1,0
517214008,230362,hotdogs,other,1,2
517214008,230361,burgers,other,1,3
517214008,230360,the park,scene,0,4
517214008,230362,hotdogs,other,1,3
517214008,230365,brown shorts,clothing,1,0
517214008,230366,a blue t-shirt,clothing,1,0
517214008,230359,a dirty park grill,other,1,3
517214008,230362,hotdogs,other,1,0
517214008,230360,a park,scene,0,0
517214008,230358,A young man,people,1,1
517214008,0,You,notvisual,0,3
517214008,230358,The man,people,1,4
517214008,230362,hotdogs,other,1,4
517214008,230361,burgers,other,1,0
519990397,0,there,notvisual,0,0
519990397,0,him,notvisual,0,0
519990397,230900,only there arm,bodyparts/people,1,0
519990397,230896,a plaid white sleeve,clothing,1,0
519990397,230902,the looks,other,0,0
519990397,0,it,notvisual,0,0
519990397,0,he,notvisual,0,0
519990397,230898,yellow stained teeth,bodyparts,1,0
519990397,230899,someone,people,1,0
519990397,0,he,notvisual,0,0
519990397,230906,happy,other,0,0
519990397,0,he,notvisual,0,0
519990397,0,what,notvisual,0,0
519990397,0,it,notvisual,0,0
519990397,230895,Someone,people,1,1
519990397,0,it,notvisual,0,0
519990397,0,him,notvisual,0,0
519990397,230905,his tools,other,0,0
519990397,0,he,notvisual,0,0
519990397,230901,something,other,1,0
519990397,230897,red and black hat,clothing,1,0
519990397,230896,a dirty white shirt,clothing,1,0
519990397,230897,a hat,clothing,1,1
519990397,230895,A black male,people,1,2
519990397,230901,some type of wall,other,1,1
519990397,230901,some work,other,1,4
519990397,230895,man,people,1,0
519990397,230895,A man,people,1,4
519990397,0,he,notvisual,0,3
519990397,230907,the photograph,other,0,3
519990397,230903,this photo,other,0,0
519990397,0,there,notvisual,0,0
519990397,230895,A man,people,1,3
519990397,230897,a hat,clothing,1,4
519990397,230896,a dirty white long-sleeved shirt,clothing,1,2
520491467,230950,a trampoline,other,1,4
520491467,0,the air,notvisual,0,1
520491467,230947,A little boy,people,1,0
520491467,230950,a trampoline,other,1,0
520491467,230952,a yellow building,scene,1,0
520491467,230947,a boy,people,1,1
520491467,230948,Two children,people,1,1
520491467,230950,a trampoline,other,1,1
520491467,230951,Two young children Bounce,other,1,2
520491467,230950,a short trampoline,other,1,2
520491467,230948,Two children,people,1,3
520491467,230950,a trampoline,other,1,3
520491467,230948,Two children,people,1,4
520491467,230949,a girl,people,1,1
520491467,230949,girl,people,1,0
521658170,0,three dogs watch and jump,notvisual,0,2
521658170,231170,a grassy field,scene,0,0
521658170,231171,a stick,other,1,3
521658170,231168,A man,people,1,0
521658170,231168,their owner,people,1,4
521658170,231171,a stick,other,1,4
521658170,231169,Three dogs,animals,1,3
521658170,231168,the man,people,1,3
521658170,231169,Three dogs,animals,1,4
521658170,231171,a stick,other,1,0
521658170,231171,a stick,other,1,2
521658170,231169,three dogs,animals,1,1
521658170,231173,the blue shirt,clothing,1,1
521658170,231168,A man,people,1,2
521658170,231170,the grass,scene,0,1
521658170,231169,a group of three brown dogs,animals,1,0
521658170,231168,The man,people,1,1
521819800,231290,a storefront,other,1,2
521819800,231288,a white cap,clothing,1,4
521819800,231293,customers,people,0,2
521819800,231286,Two men,people,1,3
521819800,231286,Two laborer men,people,1,2
521819800,231287,a sewing machine,other,1,0
521819800,0,him,notvisual,0,1
521819800,231291,a white striped top,clothing,1,0
521819800,231285,A man,people,1,4
521819800,231285,A Middle-Eastern man,people,1,1
521819800,231289,another man,people,1,1
521819800,231292,clothing,clothing,1,3
521819800,231287,a sewing machine,other,1,1
521819800,231285,A man,people,1,0
521819800,231288,a white hat,clothing,1,0
521819800,231294,a third world country,scene,0,3
522652105,231511,a ball pit,scene,1,4
522652105,231510,A small girl,people,1,3
522652105,231510,A little girl,people,1,4
522652105,231512,a pile of colorful balls,other,1,2
522652105,231510,A girl,people,1,2
522652105,231512,a pit of colorful balls,other,1,1
522652105,231510,A little girl,people,1,1
522652105,231510,a young girl,people,1,0
522652105,231512,some plastic multicolored balls,other,1,0
522652105,231513,a white shirt,clothing,1,0
522652105,231511,a ball pit,scene,1,3
522652105,231514,pink shorts,clothing,1,0
524250975,231950,a woman,people,1,1
524250975,231957,laptops,other,1,0
524250975,231958,papers,other,1,1
524250975,231956,a table,other,1,0
524250975,231958,papers,other,1,0
524250975,231955,a dress,clothing,1,0
524250975,231950,A blond woman,people,1,0
524250975,231954,a class,people,1,1
524250975,231952,a group of people,people,1,2
524250975,231951,a room,scene,0,2
524250975,231963,workers,people,1,0
524250975,231957,laptops,other,1,2
524250975,231953,A classroom of mostly women,people,0,3
524250975,231960,a presentation,other,0,3
524250975,0,This,notvisual,0,4
524250975,231959,a job mart,other,0,4
524250975,231962,or possibly,other,0,4
524250975,231961,a voting station,other,0,4
524250975,231956,their desk,other,1,2
524250975,231955,a brown dress,clothing,1,1
525944769,232338,music,other,0,4
525944769,232333,an elegant room,scene,0,4
525944769,232328,a violinist,people,1,0
525944769,232329,a woman,people,1,4
525944769,232328,A man,people,1,4
525944769,232342,musical instruments,instruments,1,3
525944769,232337,Two people,people,1,3
525944769,232336,a well-lit stage,scene,1,2
525944769,232329,a woman musician,people,1,2
525944769,232328,A man,people,1,2
525944769,232336,stage,scene,1,1
525944769,232341,a beard,bodyparts,1,1
525944769,232340,a black dress,clothing,1,1
525944769,232329,A singer,people,1,1
525944769,232333,an elegant room,scene,0,0
525944769,232339,their performance,other,0,0
525944769,232328,A cello player,people,1,0
525944769,232328,a violinist,people,1,1
526527116,232434,a man,people,1,2
526527116,232434,A boy,people,1,3
526527116,232437,a rock,other,1,4
526527116,232437,something,other,1,2
526527116,232436,the road,scene,1,2
526527116,232435,a black shirt,clothing,1,2
526527116,232436,an alley,scene,1,4
526527116,232434,someone,people,1,1
526527116,232437,an object,other,1,1
526527116,232439,an alleyway,other,1,1
526527116,232435,a black t-shirt,clothing,1,3
526527116,232434,A man,people,1,1
526527116,232434,A man,people,1,0
526527116,232436,an alley,scene,1,0
526527116,232438,above,other,0,0
526527116,232441,the act,other,0,0
526527116,232437,a small object,other,1,0
526527116,232442,the photographer,people,0,0
526527116,232434,A boy,people,1,4
526661994,232499,grass,scene,1,4
526661994,232498,a dog,animals,1,3
526661994,232499,the grass,scene,1,3
526661994,232498,A dog,animals,1,1
526661994,232499,the grass,scene,1,2
526661994,232498,A dog,animals,1,2
526661994,232499,the grass,scene,1,1
526661994,232498,A dog,animals,1,0
526661994,232499,the grass,scene,1,0
526661994,232498,A dog,animals,1,4
526847964,232549,the lady,people,1,2
526847964,232547,A man,people,1,0
526847964,0,it,notvisual,0,0
526847964,232550,the numeral five,other,1,0
526847964,232546,D,other,1,0
526847964,232554,a dark suit,clothing,1,0
526847964,232545,a middle-aged man,people,1,0
526847964,232549,woman,people,1,0
526847964,232560,a stage,scene,0,0
526847964,232553,Two men,people,1,1
526847964,232557,glasses,clothing,1,2
526847964,232547,John McCain,other,1,1
526847964,232551,red chairs,other,1,2
526847964,232547,John McCain,other,1,2
526847964,232547,John McCain,other,1,3
526847964,232559,two other people,people,1,3
526847964,232547,Politician John McCain,other,1,4
526847964,232555,a talk show,other,0,4
526847964,232548,a large logo of the letter,other,1,0
526847964,232545,The man,people,1,2
526847964,0,it,notvisual,0,1
526847964,232550,a number 5,other,1,1
526847964,232558,one,other,0,1
526847964,232546,D,other,1,1
526847964,232548,a blue letter,other,1,1
526847964,232556,a white sign,other,1,1
526847964,232551,red rolling chairs,other,1,1
526847964,232549,one woman,people,1,1
527041167,232599,the control panel of the machine,other,1,0
527041167,232593,Man,people,1,2
527041167,232602,a private home,scene,0,1
527041167,232597,a stair climber,people,1,1
527041167,232594,a t-shirt,clothing,1,1
527041167,232596,shorts,clothing,1,1
527041167,232593,A man,people,1,3
527041167,232594,a blue shirt,clothing,1,3
527041167,232596,shorts,clothing,1,4
527041167,232593,A man,people,1,4
527041167,232593,A man,people,1,1
527041167,232593,A man,people,1,0
527041167,232594,a blue shirt,clothing,1,0
527041167,232596,tan shorts,clothing,1,0
527041167,232601,his feet,bodyparts,1,0
527041167,232600,the steps of an exercise bicycle,vehicles,1,0
527041167,232596,shorts,clothing,1,2
527041167,232598,no shoes,clothing,1,3
527041167,232595,an elliptical,other,1,4
527041167,232594,t-shirt,clothing,1,2
527041167,232595,gliding workout equipment,other,1,2
527288854,232656,mid-climb,other,0,2
527288854,232651,a rock,other,0,3
527288854,232653,a yellow helmet,clothing,1,3
527288854,232653,a yellow hard-hat,clothing,1,2
527288854,232651,the steep rock,other,0,1
527288854,232653,the yellow hard hat,clothing,1,1
527288854,232650,Man,people,1,4
527288854,232650,A person,people,1,3
527288854,232650,The gal,people,1,1
527288854,232652,a rock face,bodyparts,1,0
527288854,0,she,notvisual,0,0
527288854,232655,a fingerhold,other,0,0
527288854,232650,A woman,people,1,0
527288854,232650,A climber,people,1,2
527288854,232654,above,other,0,2
527288854,232652,cliff face,bodyparts,1,4
532131603,233609,A dog,animals,1,3
532131603,233610,a red tunnel,scene,1,2
532131603,233609,a black dog,animals,1,2
532131603,233610,a red tunnel obstacle,other,1,1
532131603,233609,A border collie,animals,1,1
532131603,233611,the grassy field,scene,0,0
532131603,233610,the red parachute tunnel,scene,1,0
532131603,233609,The black and white dog,animals,1,0
